"","West Virginia CF Root","WV","0","1",""
"8","Construct and use charts, graphs and tables to organize, display, interpret, analyze and explain data","SC.8.2.7","8.SC.S.2","4","WV Science"
"8","Use appropriate technology solutions to gather, graph and interpret data and analyze information","SC.8.2.8","8.SC.S.2","4","WV Science"
"8","Use inferential reasoning to make logical conclusions from collected data","SC.8.2.9","8.SC.S.2","4","WV Science"
"8","Unifying Themes ","8.SC.S.3","8","3","WV Science"
"8","Compare and contrast the relationship between the parts of a system to the whole system (eg, take apart or build mechanical, electrical, or biological systems)  ","SC.8.3.1","8.SC.S.3","4","WV Science"
"8","Construct a variety of useful models of an object, event, or process","SC.8.3.2","8.SC.S.3","4","WV Science"
"8","Compare and contrast changes that occur in an object or a system to its original state","SC.8.3.3","8.SC.S.3","4","WV Science"
"8","Identify the influence that a variation in scale will have on the way an object or system works  (eg, cooling rates of different-sized containers of water, strength of different-sized constructions from the same material, flight characteristics of different-sized model airplanes)     ","SC.8.3.4","8.SC.S.3","4","WV Science"
"8","Science Subject Matter/Concepts ","8.SC.S.4","8","3","WV Science"
"8","Demonstrate an understanding of the interconnections of biological, earth and space, and physical science concepts","SC.8.4.1","8.SC.S.4","4","WV Science"
"8","Structure and function in living systems - identify and explain the structures and functions of cell organelles","SC.8.4.2","8.SC.S.4","4","WV Science"
"8","Structure and function in living systems - explain how the circulatory, respiratory and reproductive systems work together in the human body","SC.8.4.3","8.SC.S.4","4","WV Science"
"8","Structure and function in living systems - compare the variations in cells, tissues and organs of the circulatory, respiratory and reproductive systems of different organisms","SC.8.4.4","8.SC.S.4","4","WV Science"
"8","Structure and function in living systems - demonstrate how living cells obtain the essentials of life through chemical reactions of transpiration, respiration and photosynthesis","SC.8.4.5","8.SC.S.4","4","WV Science"
"8","Life cycles of organisms: reproduction and heredity  - analyze how behaviors of organisms lead to species continuity (eg, reproductive/mating behaviors, seed dispersal)","SC.8.4.6","8.SC.S.4","4","WV Science"
"8","Life cycles of organisms: reproduction and heredity  - demonstrate the basic principles of genetics to include mendel’s laws, dna, monohybrid crosses, production of sperm and egg, production of body cells, genes, chromosomes, inherited traits","SC.8.4.7","8.SC.S.4","4","WV Science"
"8","Life cycles of organisms: reproduction and heredity  - examine how patterns of human development are similar to other vertebrates","SC.8.4.8","8.SC.S.4","4","WV Science"
"8","Populations and ecosystems - group unknown organisms based on observable characteristics (eg, use dichotomous keys)","SC.8.4.9","8.SC.S.4","4","WV Science"
"8","Populations and ecosystems - trace matter and energy flow in a food web as it goes from sunlight to producers to consumers, design an environment in which the chemical and energy needs for the growth, reproduction and development of plants are met (eg, food pyramids, decomposition)","SC.8.4.10","8.SC.S.4","4","WV Science"
"8","Structure and properties of matter - use the periodic table to locate and classify elements as metallic, non-metallic or metalloid","SC.8.4.11","8.SC.S.4","4","WV Science"
"8","Structure and properties of matter - trace the development of the model of the atom (eg, crookes, thompson, becquerel, rutherford, bohr)","SC.8.4.12","8.SC.S.4","4","WV Science"
"8","Structure and properties of matter - determine the number of protons, neutrons and electrons and use information to draw a bohr model of the atom","SC.8.4.13","8.SC.S.4","4","WV Science"
"8","Structure and properties of matter - assign an element to its chemical family on the periodic table and note similarities in outer energy level electrons within each family","SC.8.4.14","8.SC.S.4","4","WV Science"
"8","Structure and properties of matter - evaluate gaseous systems noting the variation in diffusion rates and examine the expansion of gases at elevated temperatures","SC.8.4.15","8.SC.S.4","4","WV Science"
"8","Chemical reactions - conduct and classify chemical reactions by reaction type (synthesis, decomposition, single replacement or double replacement); energy type (endothermic and exothermic); and write word equations for the chemical reactions","SC.8.4.16","8.SC.S.4","4","WV Science"
"8","Chemical reactions - identify chemical reaction factors that might affect the reaction rates including catalysts, temperature changes, light energies and particle size","SC.8.4.17","8.SC.S.4","4","WV Science"
"8","Energy - identify types of energy and their sources (eg, petroleum refinement, windmills, geothermal)","SC.8.4.18","8.SC.S.4","4","WV Science"
"8","Energy - interpret and illustrate changes in waves as they pass through various mediums (eg, sound through water and metal, light through thicknesses of glass)","SC.8.4.19","8.SC.S.4","4","WV Science"
"8","Energy - apply the conservation of energy theory to energy transformations (eg, electrical/heat, heat/mechanical)","SC.8.4.20","8.SC.S.4","4","WV Science"
"8","Energy - quantitatively represent work, power, pressure (eg, w=fd, p=w/t, pressure =force/area)","SC.8.4.21","8.SC.S.4","4","WV Science"
"8","Motion and forces - graph and interpret the relationships (eg, distance versus time, speed versus time, acceleration versus time)","SC.8.4.22","8.SC.S.4","4","WV Science"
"8","Motion and forces - describe newton’s laws of motion; identify examples; illustrate qualitatively and quantitatively drawing vector quantities","SC.8.4.23","8.SC.S.4","4","WV Science"
"8","Motion and forces - illustrate quantitatively mechanical advantage of simple machines","SC.8.4.24","8.SC.S.4","4","WV Science"
"8","Structure of the earth system - summarize problems related to water on earth as a life sustaining substance (eg, quality and quantity of surface and ground water)","SC.8.4.25","8.SC.S.4","4","WV Science"
"8","Structure of the earth system - identify the principle forces of plate tectonics and related geological events","SC.8.4.26","8.SC.S.4","4","WV Science"
"8","Structure of the earth system - relate global patterns of atmospheric movement on local weather and the impact of oceans on weather and climate","SC.8.4.27","8.SC.S.4","4","WV Science"
"8","Earth’s history - relate rock formations to the types of fossil fuels","SC.8.4.28","8.SC.S.4","4","WV Science"
"8","Earth’s history - describe the factors involved in mining resources","SC.8.4.29","8.SC.S.4","4","WV Science"
"8","Earth’s history - construct and interpret rock layer models through stratigraphic interpretation","SC.8.4.30","8.SC.S.4","4","WV Science"
"8","Earth and the solar system - recognize societal concerns with exploration and colonization of space","SC.8.4.31","8.SC.S.4","4","WV Science"
"8","Earth and the solar system - diagram the motions of the sun, moon and earth and explain the phenomena associated with these motions (eg, glacial periods, eclipses, tides, meteor showers) ","SC.8.4.32","8.SC.S.4","4","WV Science"
"8","Earth and the solar system - compare and contrast the orbits of planets and comets","SC.8.4.33","8.SC.S.4","4","WV Science"
"8","Earth and the solar system - compare and contrast the different types of galaxies (eg, shape, size, components)","SC.8.4.34","8.SC.S.4","4","WV Science"
"8","Scientific Design and Application ","8.SC.S.5","8","3","WV Science"
"8","Research applications of space technology in everyday life (eg, velcro, teflon, weather satellites)","SC.8.5.1","8.SC.S.5","4","WV Science"
"8","Compare scientific inquiry and technological design processes","SC.8.5.2","8.SC.S.5","4","WV Science"
"8","Explain why no technological design is perfect (eg, constraints lead to tradeoffs)","SC.8.5.3","8.SC.S.5","4","WV Science"
"8","Design and construct engineering solutions to problems according to specified constraints","SC.8.5.4","8.SC.S.5","4","WV Science"
"8","Science in Personal and Social Perspectives ","8.SC.S.6","8","3","WV Science"
"8","Use scientific reasoning and the knowledge of science and technology to make informed personal decisions at the local and global levels","SC.8.6.1","8.SC.S.6","4","WV Science"
"8","Evaluate and critically analyze mass media reports of scientific developments and events","SC.8.6.2","8.SC.S.6","4","WV Science"
"8","Critically analyze the effects and impacts of science and technology on global and local problems (eg, mining, manufacturing, recycling, farming, water quality)","SC.8.6.3","8.SC.S.6","4","WV Science"
"8","Explore the connections between science, technology, society and career opportunities","SC.8.6.4","8.SC.S.6","4","WV Science"
